Iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;Medoid 0;Medoid 1;Medoid 2;Medoid 3;Cluster Size 0;Cluster Size 1;Cluster Size 2;Cluster Size 3;IEM;optimization;clustering;Repetition
3;0.29513442005183466;0.02707243946231567;0.07605640429220996;0.1054815297343189;0.027612328356812533;0.3223962065984231;0.008452055351736893;0.13779461615234825;1610756224;29003747426;9730924546;3556777984;123;272;204;104;-7.855937793144224;0.09375;0.25;random_62
4;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1073885184;63894062306;9730924546;3556777984;112;355;141;95;-7.8494136934851255;0.09375;0.828125;random_62
5;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1073885184;63894062306;9730924546;3556777984;112;355;141;95;-7.869929097631951;0.078125;0.296875;random_62
6;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1073885184;63894062306;9730924546;3556777984;112;355;141;95;-7.869929097631951;0.09375;;random_62
0;0.10040696781775317;0.278230591685342;0.2596127507232229;0.014658877184211046;0.07636253872111888;0.13431517629042886;0.031499651838018554;0.1049134457399046;1610756224;46717348066;1140989952;3556777984;137;358;106;102;;;;random_63
1;0.2780638038896471;0.2061816551580498;0.06730169810272013;0.0022693275046882628;0.016482618016105264;0.2875329247450841;0.04959977306928248;0.09256819951442274;1610756224;63355168866;1140989952;3556777984;136;360;101;106;-7.828064599560523;0.078125;0.546875;random_63
2;0.35536557504575755;0.038265523519394884;0.00450023963246392;0.001360380912786598;0.016291722576489084;0.3531279735521729;0.10437146840750454;0.12671711635343055;27389210754;63355168866;1140989952;3556777984;233;253;113;104;-7.839900508998394;0.109375;0.484375;random_63
3;0.08365946100027769;0.04112174223113338;0.09186568040930077;0.04469601181801276;0.21723168090227032;0.3311928691550277;0.0033295270512081624;0.18690302743276893;10200682626;11878408290;1140989952;3556777984;252;223;113;115;-7.864058506342709;0.09375;0.6875;random_63
4;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;44635784323;11878408290;1073885184;3556777984;233;249;110;111;-7.867805127230432;0.09375;0.46875;random_63
5;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;44635784323;11878408290;1073885184;3556777984;233;249;110;111;-7.87676800229493;0.09375;0.234375;random_63
6;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;44635784323;11878408290;1073885184;3556777984;233;249;110;111;-7.87676800229493;0.09375;;random_63
0;0.15242068642841955;0.14014975155294734;0.12817805564910756;0.14633102141429585;0.0422033690840569;0.07037161916669307;0.13926994723400085;0.18107554947047888;536870928;11878408290;54766082080;1073885184;2;373;236;92;;;;random_64
1;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;11878408290;54766082080;1140989952;87;328;231;57;-7.748375797991866;0.09375;1.265625;random_64
2;0.26608393626997;0.2556111827273184;0.04748402712591159;0.2181253749707064;0.190426710963514;0.01743587629672478;0.0036593251204236595;0.0011735665254315269;1610756224;11878408290;54766082080;1140989952;102;300;238;63;-7.827435602486624;0.09375;0.265625;random_64
3;0.29490274896854074;0.19345461152264007;0.042811187919348105;0.2647544973825524;0.06387764992730895;0.040123677068952944;0.006271432714118665;0.09380419449653812;1610756224;11878408290;54766082080;1140989952;106;300;233;64;-7.838726525796402;0.109375;0.28125;random_64
4;0.29490274896854074;0.19345461152264007;0.042811187919348105;0.2647544973825524;0.06387764992730895;0.040123677068952944;0.006271432714118665;0.09380419449653812;1610756224;11878408290;54766082080;1140989952;106;300;233;64;-7.82748222889796;0.09375;;random_64
0;0.15989770815781618;0.08314300340969548;0.008892300188827392;0.20891266471642506;0.0023187437363017364;0.109606280266751;0.1560329391699949;0.2711963603541883;536870928;28995645730;1140989952;53154875520;2;365;106;230;;;;random_65
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;36775657473;29339627778;1140989952;20942291104;40;336;113;214;-7.73403655653319;0.09375;1.171875;random_65
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;36775657473;29339627778;1140989952;20942291104;40;336;113;214;-7.876918375207765;0.09375;0.3125;random_65
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;36775657473;29339627778;1140989952;20942291104;40;336;113;214;-7.876918375207765;0.09375;;random_65
0;0.0428385322882756;0.1943132205479448;0.011638047776342052;0.16399828290807605;0.2978445814220001;0.1335820111317262;0.10040142656162886;0.05538389736400639;538968192;63963412642;18257944832;66108700224;30;400;139;134;;;;random_66
1;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;63963412642;1140989952;9739313216;92;389;75;147;-7.748282470489402;0.078125;0.953125;random_66
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;29339627778;1140989952;12146835520;154;286;113;150;-7.803585259635169;0.09375;0.5;random_66
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;29339627778;1140989952;12146835520;152;288;113;150;-7.891229582483401;0.109375;0.265625;random_66
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;29339627778;1140989952;12146835520;152;288;113;150;-7.885772555092716;0.109375;;random_66
0;0.12195868964125775;0.14692134146863686;0.14199497125912516;0.20050905813225647;0.0005712310442520652;0.13676269618505627;0.12687219660362248;0.12440981566579301;536870928;44099049474;17179885568;29062471776;2;324;2;375;;;;random_67
1;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;44099049474;1073885184;29603488224;84;259;65;295;-7.676119179433055;0.09375;1.625;random_67
2;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;44099049474;1073885184;29603488224;83;259;65;296;-7.822758292379077;0.09375;0.3125;random_67
3;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;44099049474;1073885184;29603488224;83;259;65;296;-7.822794087520671;0.09375;;random_67
0;0.2280550124349076;0.003996456476598247;0.1649784025546928;0.19273910999517396;0.12075994052686735;0.0791075097759148;0.18732927214538292;0.02303429609046247;538968192;11878408290;18796904448;3489669152;33;353;217;100;;;;random_68
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34896609409;11878408290;18805301248;3221364768;62;373;161;107;-7.7981504533434824;0.09375;0.96875;random_68
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34896609409;11878408290;18805301248;3221364768;62;374;160;107;-7.8560689349872375;0.109375;0.34375;random_68
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34896609409;11878408290;18805301248;3221364768;62;374;160;107;-7.8565095497800215;0.109375;;random_68
0;0.11348369516115335;0.13348723889580674;0.17815925023163082;0.023333070522168847;0.058472638032797786;0.10533661426846276;0.16001828049847006;0.2277092123895096;536870928;46717348066;9730924546;3489792032;2;378;184;139;;;;random_69
1;0.22731867997325075;0.21778282490020728;0.0233660952490885;0.051560957778979975;0.16741693497194465;0.09283113520877236;0.01594568442460786;0.2037776874931487;18805301248;63963412642;9730924546;3489792032;172;309;124;98;-7.727149897145387;0.109375;1.515625;random_69
2;0.3188267260209409;0.3125167311315185;0.01233475156003031;0.05729383544931351;0.061270584210080435;0.16402134228503878;0.02036627212274369;0.053369757220333935;18794811520;63963412642;9730924546;3489792032;158;290;120;135;-7.805602896431542;0.09375;0.53125;random_69
3;0.2613380376864881;0.20585101726608004;0.02170062971692485;0.047128932691668415;0.06099101724989262;0.2510252866410303;0.0005768002933829915;0.15138827845453262;18794811520;63963412642;9730924546;3489792032;158;294;123;128;-7.834472448581719;0.09375;0.265625;random_69
4;0.2279417873451435;0.2470662591177156;0.017721489867657182;0.06295507542077715;0.04988740559761538;0.3409769332128235;0.02364781992100208;0.029803229517265675;18794811520;63963412642;9730924546;3556777984;146;321;126;110;-7.843233584475688;0.109375;0.609375;random_69
5;0.22351072727410906;0.15803502798681746;0.0565669898635441;0.06589213089286676;0.02091132437781653;0.3434548871491027;0.017075616291305325;0.11455329616443825;18794811520;63355168866;9730924546;3556777984;168;296;132;107;-7.851175015269562;0.109375;0.53125;random_69
6;0.08365946100027769;0.04112174223113338;0.09186568040930077;0.04469601181801276;0.21723168090227032;0.3311928691550277;0.0033295270512081624;0.18690302743276893;18794811520;11878408290;9730924546;3556777984;224;204;160;115;-7.845345045814239;0.125;0.578125;random_69
7;0.2283766967430932;0.012187574629471723;0.0690915665638123;0.041038724495775634;0.361056208047885;0.27383426886967105;0.011429030478758087;0.002985930171533131;53162936448;12358656054;9730924546;3556777984;243;213;142;105;-7.917657350563142;0.109375;0.5;random_69
8;0.2283766967430932;0.012187574629471723;0.0690915665638123;0.041038724495775634;0.361056208047885;0.27383426886967105;0.011429030478758087;0.002985930171533131;53162936448;12358656054;9730924546;3556777984;243;213;142;105;-7.935435548880235;0.125;0.265625;random_69
9;0.2283766967430932;0.012187574629471723;0.0690915665638123;0.041038724495775634;0.361056208047885;0.27383426886967105;0.011429030478758087;0.002985930171533131;53162936448;12358656054;9730924546;3556777984;243;213;142;105;-7.935435548880235;0.09375;;random_69
0;0.2436068238202049;0.09447676654722896;0.17393207506231387;0.09116977966167167;0.059295026331672676;0.04116949136819365;0.24480834255928505;0.05154169464942938;538968192;42949675010;18811592704;63980386657;25;103;229;346;;;;random_7
1;0.4007264736737745;0.00310362567010429;0.0033302005369709067;0.3927380356007213;0.046225443549343416;0.03708592971439797;0.06602574663090753;0.05076454462378014;538968192;44099049474;18257944832;29062471776;68;225;208;202;-7.7526676319771255;0.109375;0.53125;random_7
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;44099049474;1140989952;29062471776;147;210;115;231;-7.861628349439207;0.09375;0.703125;random_7
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;44099049474;1140989952;29062471776;147;210;115;231;-7.887450653191927;0.09375;0.25;random_7
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;44099049474;1140989952;29062471776;147;210;115;231;-7.887450653191927;0.09375;;random_7
0;0.11262833831719035;0.024290413806331682;0.1784687148194472;0.1586677870348937;0.09149678354142553;0.16787027742409394;0.09853303290484668;0.16804465215177092;34359741441;12348162210;1073885184;29878264130;27;265;98;313;;;;random_70
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;34359741441;12348162210;1073885184;29878264130;54;306;80;263;-7.769704994203787;0.109375;0.328125;random_70
2;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;35433621504;12348162210;1073885184;29878264130;97;288;87;231;-7.800996290473273;0.09375;0.578125;random_70
3;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;35433621504;12348162210;1073885184;29878264130;97;288;87;231;-7.820098229145661;0.109375;0.28125;random_70
4;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;35433621504;12348162210;1073885184;29878264130;97;288;87;231;-7.820098229145661;0.09375;;random_70
0;0.1815936709515185;0.2118752154543237;0.20126191913152525;0.00788472578996484;0.038242668329640614;0.08514835349853096;0.2083427351535518;0.06565071169094451;538968192;61207619586;11005853730;21019898144;33;274;81;315;;;;random_71
1;0.38589812353111147;0.33822650530596715;0.025394866539336862;0.0870196693724164;0.07977728595257258;0.011696213496250043;0.03381265441055873;0.03817468139178661;538968192;61755500610;11819679778;21019898144;33;260;221;189;-7.7689736411623755;0.09375;0.5625;random_71
2;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;1610756224;61216262146;11819679778;21019898144;126;225;165;187;-7.7922505847573;0.09375;0.75;random_71
3;0.38589812353111147;0.33822650530596715;0.025394866539336862;0.0870196693724164;0.07977728595257258;0.011696213496250043;0.03381265441055873;0.03817468139178661;1610756224;61755500610;11819679778;21019898144;84;259;188;172;-7.8200917650948965;0.09375;0.5;random_71
4;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;1610756224;61275777026;11819679778;21019898144;126;225;162;190;-7.805638410837616;0.109375;0.5;random_71
5;0.38589812353111147;0.33822650530596715;0.025394866539336862;0.0870196693724164;0.07977728595257258;0.011696213496250043;0.03381265441055873;0.03817468139178661;1610756224;61755500610;11819679778;21019898144;84;258;189;172;-7.8204551191511475;0.109375;0.484375;random_71
6;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;1610756224;61275777026;11819679778;21019898144;126;225;162;190;-7.805851948994138;0.109375;0.4375;random_71
7;0.38589812353111147;0.33822650530596715;0.025394866539336862;0.0870196693724164;0.07977728595257258;0.011696213496250043;0.03381265441055873;0.03817468139178661;1610756224;61755500610;11819679778;21019898144;84;258;189;172;-7.8204551191511475;0.09375;;random_71
0;0.04291564603578405;0.2370343105198017;0.11938422141130532;0.2428032636855325;0.04285221500205008;0.17681000620793838;0.11774463013896284;0.020455706998625204;538968192;29062471776;17179885568;44099049474;41;348;2;312;;;;random_72
1;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;29062471776;1073885184;44099049474;93;279;65;266;-7.720725306418696;0.09375;1.390625;random_72
2;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;29062471776;1073885184;44099049474;92;281;65;265;-7.820986838429833;0.09375;0.28125;random_72
3;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;29062471776;1073885184;44099049474;92;281;65;265;-7.822278729275547;0.09375;;random_72
0;0.19080243764535515;0.06777714799373964;0.01085303412650502;0.01642228783644468;0.01673302291676887;0.24868173190354506;0.20269795491737835;0.2460323826602633;26311131266;63355168866;9730924546;20669661440;123;263;183;134;;;;random_73
1;0.08365946100027769;0.04112174223113338;0.09186568040930077;0.04469601181801276;0.21723168090227032;0.3311928691550277;0.0033295270512081624;0.18690302743276893;53162936448;11878408290;9730924546;3556777984;241;203;147;112;-7.805081429447077;0.109375;0.65625;random_73
2;0.2283766967430932;0.012187574629471723;0.0690915665638123;0.041038724495775634;0.361056208047885;0.27383426886967105;0.011429030478758087;0.002985930171533131;53162936448;12358656054;9730924546;3556777984;244;213;141;105;-7.924736139731159;0.09375;0.46875;random_73
3;0.2283766967430932;0.012187574629471723;0.0690915665638123;0.041038724495775634;0.361056208047885;0.27383426886967105;0.011429030478758087;0.002985930171533131;53162936448;12358656054;9730924546;3556777984;243;213;142;105;-7.935630449480705;0.09375;0.25;random_73
4;0.2283766967430932;0.012187574629471723;0.0690915665638123;0.041038724495775634;0.361056208047885;0.27383426886967105;0.011429030478758087;0.002985930171533131;53162936448;12358656054;9730924546;3556777984;243;213;142;105;-7.935435548880235;0.078125;;random_73
0;0.14326902583694054;0.11267127767965587;0.06485114655419091;0.21257930392829616;0.07715111261700669;0.10025451953244864;0.08057128001827044;0.2086523338331909;536870928;11819679778;52617938944;10267787394;2;272;215;214;;;;random_74
1;0.299162776378207;0.002343537051807341;0.05061484071292489;0.1970743608872093;0.1932657499957611;0.009595591530040902;0.03161211713562385;0.21633102630842568;536870928;11819679778;35433621504;27393130690;2;227;133;341;-7.73119836779278;0.09375;0.875;random_74
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2684354608;9730924546;35433621504;29528105184;71;204;170;258;-7.750868253513326;0.09375;0.828125;random_74
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2684354608;9730924546;35433621504;29528105184;71;204;170;258;-7.9009135215448145;0.09375;0.234375;random_74
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2684354608;9730924546;35433621504;29528105184;71;204;170;258;-7.9009135215448145;0.09375;;random_74
0;0.06120822246988283;0.11494187628971354;0.23842503989920066;0.022150817187005643;0.2128077314761338;0.16738900536554013;0.09952647689821878;0.08355083041430476;536870928;46717348066;18796904448;9730924546;2;336;210;155;;;;random_75
1;0.2682055100248901;0.1118494341304552;0.1778143519042884;0.0333184669155056;0.14616722012997982;0.2231589865574616;0.021273958005288814;0.018212072332130562;538968192;46717348066;18805301248;9730924546;42;317;205;139;-7.726744617968778;0.09375;0.59375;random_75
2;0.2733771343748023;0.1530064252977965;0.18006195736270497;0.0439491571521411;0.024832752194494902;0.30229512215981075;0.008756886516312705;0.013720564941936646;538968192;46717348066;18805301248;9730924546;39;322;197;145;-7.803268463960415;0.09375;0.28125;random_75
3;0.2733771343748023;0.1530064252977965;0.18006195736270497;0.0439491571521411;0.024832752194494902;0.30229512215981075;0.008756886516312705;0.013720564941936646;538968192;46717348066;18805301248;9730924546;39;322;197;145;-7.80243911042985;0.09375;;random_75
0;0.15975846442166025;0.1142431281839866;0.14175142939796134;0.10478820785278624;0.3013425502850384;0.041433529075096384;0.030058052227373726;0.10662463855609723;536870928;44099049474;17179885568;20942291104;2;335;2;364;;;;random_76
1;0.3104313295295916;0.08377242467036959;0.009016892029780687;0.2706293820109301;0.033797943798641344;0.09964559492966517;0.006986235776287202;0.18572019725473446;536870928;9730924546;1073885184;20942291104;2;268;114;319;-7.678080241769742;0.09375;1.375;random_76
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;538968192;9730924546;1140989952;20942291104;35;316;103;249;-7.792856805249437;0.09375;0.953125;random_76
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34359741441;9730924546;1140989952;20942291104;31;314;102;256;-7.830743234560932;0.109375;0.625;random_76
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34359741441;9730924546;1140989952;20942291104;31;314;102;256;-7.855271864519111;0.09375;0.296875;random_76
5;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34359741441;9730924546;1140989952;20942291104;31;314;102;256;-7.855271864519111;0.078125;;random_76
0;0.11430364058804722;0.12748365668545586;0.07682880827013765;0.1932587374561033;0.06805553267213195;0.13951887531830642;0.1233074553010504;0.1572432937087671;536870928;44090656770;17184325632;29542728162;2;239;50;412;;;;random_77
1;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;44099049474;1610756224;29542728162;63;213;91;336;-7.712826984224451;0.09375;0.9375;random_77
2;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;44099049474;1610756224;29542728162;63;213;91;336;-7.83068501633609;0.09375;0.328125;random_77
3;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;44099049474;1610756224;29542728162;63;213;91;336;-7.83068501633609;0.109375;;random_77
0;0.2371464873311591;0.21615026932304146;0.1857287647247795;0.1696197713273591;0.08149981651085375;0.03587604527551798;0.015215650092157484;0.05876319541513149;1610756224;29062340960;9730924546;64171157666;128;201;112;262;;;;random_78
1;0.19373232238847152;0.2859622679631145;0.11407613141075255;0.1515163434353138;0.2171526332245516;0.001607620148456694;0.01239882681467898;0.023553854614660426;1610756224;29062340960;9730924546;64171157666;131;195;127;250;-7.821489830969551;0.09375;0.265625;random_78
2;0.19373232238847152;0.2859622679631145;0.11407613141075255;0.1515163434353138;0.2171526332245516;0.001607620148456694;0.01239882681467898;0.023553854614660426;1610756224;29062340960;9730924546;64171157666;131;195;127;250;-7.837622520759777;0.109375;;random_78
0;0.10182062900970404;0.12295226891626967;0.18209397621155826;0.2258241634043651;0.02763395062832244;0.02520401482710049;0.13889812595455805;0.17557287104812186;2684354608;11811291234;35433621504;29868298626;53;181;142;327;;;;random_79
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2684354608;29062471776;35433621504;27389210754;73;196;154;280;-7.771757226931356;0.09375;0.5625;random_79
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2684354608;29062471776;35433621504;27389210754;73;196;154;280;-7.8714815460376215;0.109375;0.296875;random_79
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2684354608;29062471776;35433621504;27389210754;73;196;154;280;-7.8714815460376215;0.109375;;random_79
0;0.05089437167003923;0.09546144282395136;0.21255179875431526;0.025139124271434984;0.2169405189600384;0.0248794858625948;0.25280137296347244;0.12133188469415347;11274289392;64171157666;8589934658;42949675010;76;535;28;64;;;;random_8
1;0.3210341945865619;0.015543581136976709;0.021120382465113312;0.006783083069026741;0.2519868047890988;0.124252362279372;0.2289328696495303;0.030346722024320313;2684354608;29528105184;8589934658;34359741441;48;546;41;68;-7.765660621598794;0.109375;1.640625;random_8
2;0.3462756393079222;0.008205280802740194;0.004277236468970023;0.1072427835096712;0.20480471150285293;0.033308968913574766;0.2223050048994628;0.0735803745948058;2684354608;29867782354;8589934658;34359741441;49;552;59;43;-7.789816535198202;0.09375;1.0625;random_8
3;0.4785980047527899;0.009125147748218626;0.09800448846460807;0.037837595140844726;0.15621521316877546;0.017705837851531556;0.1528345839770736;0.049679128896157984;2684354608;29867782354;8589934658;34359741441;48;536;73;46;-7.810393321312394;0.09375;0.53125;random_8
4;0.4007264736737745;0.00310362567010429;0.0033302005369709067;0.3927380356007213;0.046225443549343416;0.03708592971439797;0.06602574663090753;0.05076454462378014;20942291104;64235972852;9730924546;34359741441;250;192;218;43;-7.810133128690382;0.09375;0.90625;random_8
5;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;20942291104;64162771904;9730924546;34359741441;242;185;228;48;-7.886944484052017;0.09375;0.546875;random_8
6;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;20942291104;64162771904;9730924546;34359741441;242;185;228;48;-7.8828197710360755;0.09375;0.28125;random_8
7;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;20942291104;64162771904;9730924546;34359741441;242;185;228;48;-7.8828197710360755;0.109375;;random_8
0;0.16838234095247248;0.185789690197225;0.19523850565060813;0.07937218023292596;0.07550751615858622;0.029344290319355714;0.1359792636505365;0.13038621283829002;536870928;63623608642;9730924546;20942291104;2;296;187;218;;;;random_80
1;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;63355168866;9730924546;20942291104;2;273;163;265;-7.725010600633572;0.09375;0.640625;random_80
2;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;63355168866;9730924546;20942291104;2;273;163;265;-7.760647676840472;0.109375;0.328125;random_80
3;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;63355168866;9730924546;20942291104;2;273;163;265;-7.760647676840472;0.109375;;random_80
0;0.2560421523526506;0.028886703168395575;0.14784526261135425;0.1725877780598503;0.07174512007064422;0.050202420329881835;0.2553050422755601;0.017385521131663088;538968192;9730924546;54765160481;29878264130;37;184;179;303;;;;random_81
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;9730924546;37849531392;64162771904;132;208;137;226;-7.751137631175128;0.109375;0.75;random_81
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;9730924546;37849531392;64162771904;132;208;137;226;-7.902307453448434;0.109375;0.25;random_81
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;9730924546;37849531392;64162771904;132;208;137;226;-7.902307453448434;0.09375;;random_81
0;0.12744025076686152;0.031366890102449814;0.12376773465506855;0.2653656978927598;0.11473617828348295;0.23210234291743875;0.03176808508481538;0.0734528202971233;536870928;29003747426;10267787394;3556777984;2;352;213;136;;;;random_82
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;34359741441;29003747426;10267787394;3556777984;52;307;217;127;-7.756533263408509;0.109375;0.828125;random_82
